,Open,High,Low,Close,Volume,Ticker,Daily_Return,Log_Return,MA_20,MA_50,Volatility_30,Signal,Position_Change,Strategy_Return,Buy_Hold_Return,Strategy_Cumulative_Return,Buy_Hold_Cumulative_Return
2023-11-02,175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,77334800,AAPL,0.020693257908003027,0.020482061044476387,174.97650222778321,176.58240112304688,0.011341141920281423,0,0.0,0.0,0.020693257908003027,0.15412772720050727,0.4197649936635195
2023-11-03,174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,79829200,AAPL,-0.005181130764130404,-0.0051945993639879095,174.93450164794922,176.5878009033203,0.011362749744871082,0,0.0,-0.0,-0.005181130764130404,0.15412772720050727,0.412409005577014
2023-11-06,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,63841300,AAPL,0.014605162299448304,0.014499534151946178,174.94650115966797,176.60020080566406,0.011589752826887042,0,0.0,0.0,0.014605162299448304,0.15412772720050727,0.4330374683366687
2023-11-07,179.17999267578125,182.44000244140625,178.97000122070312,181.82000732421875,70530000,AAPL,0.014450770844278482,0.014347353570873111,175.11800155639648,176.63280090332032,0.01092175280706702,0,0.0,0.0,0.014450770844278482,0.15412772720050727,0.45374596440286696
2023-11-08,182.35000610351562,183.4499969482422,181.58999633789062,182.88999938964844,49340300,AAPL,0.005884897273828127,0.005867648902712359,175.27250137329102,176.60820098876954,0.010749074597907486,0,0.0,0.0,0.005884897273828127,0.15412772720050727,0.46230111006562
2023-11-09,182.9600067138672,184.1199951171875,181.80999755859375,182.41000366210938,53763500,AAPL,-0.0026245050529877245,-0.002627955104147514,175.3575012207031,176.50340118408204,0.010787494413442088,0,0.0,-0.0,-0.0026245050529877245,0.15412772720050727,0.4584632934132633
2023-11-10,183.97000122070312,186.57000732421875,183.52999877929688,186.39999389648438,66133400,AAPL,0.02187374680264753,0.02163794873223134,175.73500061035156,176.47400115966798,0.011366211000359531,0,0.0,0.0,0.02187374680264753,0.15412772720050727,0.49036535021434036
2023-11-13,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,43627500,AAPL,-0.008583642151914983,-0.008620693785883092,176.03900070190429,176.38080108642578,0.011322334067252297,0,0.0,-0.0,-0.008583642151914983,0.15412772720050727,0.477572587372487
2023-11-14,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,60108400,AAPL,0.01428571074703422,0.014184631503116924,176.5535011291504,176.33560119628908,0.01137401122212927,1,1.0,0.0,0.01428571074703422,0.15412772720050727,0.49868076196343725
2023-11-15,187.85000610351562,189.5,187.77999877929688,188.00999450683594,53790500,AAPL,0.003040930740533243,0.0030363164627483044,177.16200103759766,176.43760101318358,0.011343027070095471,1,0.0,0.003040930740533243,0.003040930740533243,0.15763734968465304,0.5032381463627376
2023-11-16,189.57000732421875,190.9600067138672,188.64999389648438,189.7100067138672,54412900,AAPL,0.009042137421952035,0.009001502067323369,177.87450103759767,176.68060119628908,0.011373132659461533,1,0.0,0.009042137421952035,0.009042137421952035,0.16810486568528593,0.51683063226007
2023-11-17,190.25,190.3800048828125,188.57000732421875,189.69000244140625,50922700,AAPL,-0.0001054465855937492,-0.00010545214547580637,178.71500091552736,176.91080139160155,0.011154997992701875,1,0.0,-0.0001054465855937492,-0.0001054465855937492,0.16798169301558397,0.5166706876489742
2023-11-20,189.88999938964844,191.91000366210938,189.8800048828125,191.4499969482422,46505100,AAPL,0.009278267089376957,0.009235488373932033,179.63750076293945,177.1526013183594,0.011171789347087522,1,0.0,0.009278267089376957,0.009278267089376957,0.17881853911888523,0.5307427633756103
2023-11-21,191.41000366210938,191.52000427246094,189.74000549316406,190.63999938964844,38134500,AAPL,-0.004230856994020926,-0.004239832394175006,180.49750061035155,177.43940124511718,0.01118827481038071,1,0.0,-0.004230856994020926,-0.004230856994020926,0.1738311264579726,0.5242664096491356
2023-11-22,191.49000549316406,192.92999267578125,190.8300018310547,191.30999755859375,39617700,AAPL,0.0035144679557825853,0.003508306644876359,181.50800018310548,177.78140106201172,0.011140745999927636,1,0.0,0.0035144679557825853,0.0035144679557825853,0.17795651833740922,0.5296233951019234
2023-11-24,190.8699951171875,190.89999389648438,189.25,189.97000122070312,24048300,AAPL,-0.0070043194552873445,-0.007028964851045005,182.6620002746582,178.0660009765625,0.01124855858149092,1,0.0,-0.0070043194552873445,-0.0070043194552873445,0.169705734578536,0.5189094241963483
2023-11-27,189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,40552600,AAPL,-0.0009475597905649336,-0.0009480090091400063,183.7404998779297,178.36160095214845,0.01103148614011267,1,0.0,-0.0009475597905649336,-0.0009475597905649336,0.16859736845765605,0.5174701667004697
2023-11-28,189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,38415400,AAPL,0.003214082048213829,0.0032089279273993677,184.74599990844726,178.61020080566405,0.011020864138764304,1,0.0,0.003214082048213829,0.003214082048213829,0.17235333628120575,0.5223474403219617
2023-11-29,190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,43014200,AAPL,-0.0054096576277038455,-0.005424342810680695,185.6759994506836,178.81620056152343,0.010921951589420428,1,0.0,-0.0054096576277038455,-0.0054096576277038455,0.166011306113228,0.5141120618794086
2023-11-30,189.83999633789062,190.32000732421875,188.19000244140625,189.9499969482422,48794400,AAPL,0.0030627968844576525,0.0030581160772190498,186.47499923706056,179.105400390625,0.010768201515365774,1,0.0,0.0030627968844576525,0.0030627968844576525,0.16958256190883403,0.5187494795852525
2023-12-01,190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,45704800,AAPL,0.006791305952341675,0.006768348914307308,187.15849914550782,179.45160064697265,0.010754826698441682,1,0.0,0.006791305952341675,0.006791305952341675,0.1775255549232806,0.5290637719660756
2023-12-04,189.97999572753906,190.0500030517578,187.4499969482422,189.42999267578125,43389500,AAPL,-0.00946461391650355,-0.009509688006157202,187.79749908447266,179.7444006347656,0.010498048975369895,1,0.0,-0.00946461391650355,-0.00946461391650355,0.16638073016911514,0.514591773710704
2023-12-05,190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,66628400,AAPL,0.02106321938149014,0.020844456346414825,188.50699920654296,180.09120056152344,0.010984167459210133,1,0.0,0.02106321938149014,0.02106321938149014,0.1909484633710099,0.5464939525137729
2023-12-06,194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,41089700,AAPL,-0.0056870585003612195,-0.00570329139174604,189.03199920654296,180.49840057373046,0.011118195463694728,1,0.0,-0.0056870585003612195,-0.0056870585003612195,0.18417546978890376,0.5376989509353722
2023-12-07,193.6300048828125,195.0,193.58999633789062,194.27000427246094,47477700,AAPL,0.010139334827264257,0.010088276612733347,189.6009994506836,180.97520080566406,0.010701427321596391,1,0.0,0.010139334827264257,0.010139334827264257,0.19618222137132646,0.553290195462439
2023-12-08,194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,53406400,AAPL,0.00741237663940475,0.00738503997898364,190.2659996032715,181.4756008911133,0.00921250189356165,1,0.0,0.00741237663940475,0.00741237663940475,0.20504877452549053,0.5648037674215012
2023-12-11,193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,60943700,AAPL,-0.012927361664163084,-0.013011647184869976,190.60499954223633,181.91500061035157,0.00978123073853839,1,0.0,-0.012927361664163084,-0.012927361664163084,0.18947067319424304,0.5445749831865985
2023-12-12,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,52696900,AAPL,0.007920147510585007,0.007888947771707804,191.1004997253418,182.3342007446289,0.009695558948868806,1,0.0,0.007920147510585007,0.007920147510585007,0.19889145638545624,0.5568082448945957
2023-12-13,195.08999633789062,198.0,194.85000610351562,197.9600067138672,70404200,AAPL,0.016691489332522957,0.016553717390059137,191.62649993896486,182.84540100097655,0.009939279295815992,1,0.0,0.016691489332522957,0.016691489332522957,0.218902740340567,0.5827936931070377
2023-12-14,198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,66831600,AAPL,0.000757697976345284,0.0007574110681509634,192.13150024414062,183.33440093994142,0.00961823568954167,1,0.0,0.000757697976345284,0.000757697976345284,0.21982630048028473,0.5839929726852768
2023-12-15,197.52999877929688,198.39999389648438,197.0,197.57000732421875,128538400,AAPL,-0.002725724519050843,-0.002729446070281669,192.5245002746582,183.7876010131836,0.009189824948381567,1,0.0,-0.002725724519050843,-0.002725724519050843,0.21650139002408264,0.5796754442016243
2023-12-18,196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,55751900,AAPL,-0.008503355126233125,-0.008539714917303858,192.83450012207032,184.1556008911133,0.009318463143945568,1,0.0,-0.008503355126233125,-0.008503355126233125,0.2061570466931517,0.5662429029153879
2023-12-19,196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,40714100,AAPL,0.005360166700849378,0.005345852136834865,193.1090003967285,184.51460083007814,0.009088361506623002,1,0.0,0.005360166700849378,0.005360166700849378,0.2126222495308312,0.5746382259690366
2023-12-20,196.89999389648438,197.67999267578125,194.8300018310547,194.8300018310547,52242800,AAPL,-0.010713925988598105,-0.010771733360343535,193.31850051879883,184.84340087890624,0.009173683446801311,1,0.0,-0.010713925988598105,-0.010713925988598105,0.19963030449723052,0.5577676685571868
2023-12-21,196.10000610351562,197.0800018310547,193.5,194.67999267578125,46482500,AAPL,-0.0007699489496669765,-0.0007702455125948375,193.48700027465821,185.1410006713867,0.009165636088663935,1,0.0,-0.0007699489496669765,-0.0007699489496669765,0.19870665040429425,0.556568266976956
2023-12-22,195.17999267578125,195.41000366210938,192.97000122070312,193.60000610351562,37149600,AAPL,-0.005547496470601487,-0.005562940974518443,193.66850051879882,185.3988006591797,0.009233152880095423,1,0.0,-0.005547496470601487,-0.005547496470601487,0.19205682949188985,0.547933210009651
2023-12-26,193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,28919300,AAPL,-0.0028409247645567737,-0.002844967850533354,193.83150100708008,185.68280059814452,0.008472578377256493,1,0.0,-0.0028409247645567737,-0.0028409247645567737,0.18867028572422728,0.5435356482194547
2023-12-27,192.49000549316406,193.5,191.08999633789062,193.14999389648438,48087700,AAPL,0.0005179530854488856,0.0005178189940495606,193.96900100708007,185.97140045166014,0.008270573252926737,1,0.0,0.0005179530854488856,0.0005179530854488856,0.1892859611662996,0.5443351272709502
2023-12-28,194.13999938964844,194.66000366210938,193.1699981689453,193.5800018310547,34049900,AAPL,0.002226290179438317,0.002223815667430748,194.17950134277345,186.30000061035156,0.00791342472229473,1,0.0,0.002226290179438317,0.002226290179438317,0.19193365682218788,0.5477732653985552
2023-12-29,193.89999389648438,194.39999389648438,191.72999572753906,192.52999877929688,42672100,AAPL,-0.005424129774904141,-0.0054388937789295,194.30850143432616,186.63380065917968,0.007992544063623123,1,0.0,-0.005424129774904141,-0.005424129774904141,0.18546845398450817,0.5393779423449063
2024-01-02,187.14999389648438,188.44000244140625,183.88999938964844,185.63999938964844,82488700,AAPL,-0.03578662771169838,-0.0364426683157658,194.02850112915038,186.83740051269533,0.010269243453429378,1,0.0,-0.03578662771169838,-0.03578662771169838,0.14304453575780185,0.4842887970146088
2024-01-03,184.22000122070312,185.8800048828125,183.42999267578125,184.25,58414500,AAPL,-0.007487607165581278,-0.007515780015705521,193.76950149536134,187.06480041503906,0.01034339465935677,1,0.0,-0.007487607165581278,-0.007487607165581278,0.1344858673012832,0.4731750255822902
2024-01-04,182.14999389648438,183.08999633789062,180.8800048828125,181.91000366210938,71983600,AAPL,-0.012700115809447077,-0.012781451663886221,193.19400177001953,187.24300048828124,0.010374651345666364,1,0.0,-0.012700115809447077,-0.012700115809447077,0.12007776540237591,0.4544655321498099
2024-01-05,181.99000549316406,182.75999450683594,180.1699981689453,181.17999267578125,62379700,AAPL,-0.004013033761925966,-0.0040211075895140265,192.63700103759766,187.39780029296875,0.01037285889715531,1,0.0,-0.004013033761925966,-0.004013033761925966,0.11558285551383363,0.4486287128637352
2024-01-08,182.08999633789062,185.60000610351562,181.5,185.55999755859375,59144500,AAPL,0.024174881663950876,0.023887294910533066,192.2015007019043,187.68700012207032,0.011365425682970392,1,0.0,0.024174881663950876,0.024174881663950876,0.14255193903221297,0.4836491405722174
2024-01-09,183.9199981689453,185.14999389648438,182.72999572753906,185.13999938964844,42841800,AAPL,-0.002263409002323802,-0.0022659743842163706,191.67300033569336,188.05200012207033,0.011311229771919918,1,0.0,-0.002263409002323802,-0.002263409002323802,0.13996587668778493,0.4802910357511563
2024-01-10,184.35000610351562,186.39999389648438,183.9199981689453,186.19000244140625,46792900,AAPL,0.005671400319862574,0.0056553784780440505,191.3235008239746,188.41140014648437,0.011372559152200255,1,0.0,0.005671400319862574,0.005671400319862574,0.1464310795254644,0.48868635880480515
2024-01-11,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789062,49128400,AAPL,-0.0032225473744458277,-0.0032277509624493044,190.86750030517578,188.71740020751952,0.011359310660806634,1,0.0,-0.0032225473744458277,-0.0032225473744458277,0.14273665106015643,0.48388899648786543
2024-01-12,186.05999755859375,186.74000549316406,185.19000244140625,185.9199981689453,40477800,AAPL,0.0017781229460982484,0.0017765439569733025,190.2654998779297,189.0204000854492,0.011334286360439346,1,0.0,0.0017781229460982484,0.0017781229460982484,0.14476857732075388,0.4865275335619832
2024-01-16,182.16000366210938,184.25999450683594,180.92999267578125,183.6300048828125,65603000,AAPL,-0.012317089655153213,-0.012393573693348117,189.54150009155273,189.2136001586914,0.01151166096096436,1,0.0,-0.012317089655153213,-0.012317089655153213,0.130668360119492,0.4682178406562465
2024-01-17,181.27000427246094,182.92999267578125,180.3000030517578,182.67999267578125,47317400,AAPL,-0.005173512943255187,-0.005186941897946375,188.79699935913087,189.31579986572265,0.011437183215244305,0,-1.0,-0.005173512943255187,-0.005173512943255187,0.12481883272388461,0.4606219966540932
2024-01-18,186.08999633789062,189.13999938964844,185.8300018310547,188.6300048828125,78005800,AAPL,0.032570683411353496,0.032051502019659395,188.43399963378906,189.5554000854492,0.012903802687293797,0,0.0,0.0,0.032570683411353496,0.12481883272388461,0.5081954532907726
2024-01-19,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859375,68903000,AAPL,0.015533014896551123,0.015413612486248647,188.16499938964844,189.80200012207033,0.012628184754194234,0,0.0,0.0,0.015533014896551123,0.12481883272388461,0.5316222757336488
2024-01-22,192.3000030517578,195.3300018310547,192.25999450683594,193.88999938964844,60133900,AAPL,0.01216330058858972,0.012089922065442798,188.1179992675781,190.0433999633789,0.012782517114095763,0,0.0,0.0,0.01216330058858972,0.12481883272388461,0.5502518578615772
2024-01-23,195.02000427246094,195.75,193.8300018310547,195.17999267578125,42355600,AAPL,0.006653222395139657,0.006631187392870378,188.14299926757812,190.28919982910156,0.012706072425182065,0,0.0,0.0,0.006653222395139657,0.12481883272388461,0.5605660282404086
2024-01-24,195.4199981689453,196.3800048828125,194.33999633789062,194.5,53631300,AAPL,-0.0034839261261312426,-0.0034900091293561765,188.18799896240233,190.53099975585937,0.012649404851481905,0,0.0,-0.0,-0.0034839261261312426,0.12481883272388461,0.5551291314830689
2024-01-25,195.22000122070312,196.27000427246094,193.11000061035156,194.1699981689453,54822100,AAPL,-0.0016966675118492702,-0.001698108482301312,188.2439987182617,190.6863998413086,0.012421727828816016,0,0.0,-0.0,-0.0016966675118492702,0.12481883272388461,0.5524905944089511
2024-01-26,194.27000427246094,194.75999450683594,191.94000244140625,192.4199981689453,44594000,AAPL,-0.009012720896651283,-0.00905358115900819,188.20749893188477,190.83879974365234,0.012445631506256624,0,0.0,-0.0,-0.009012720896651283,0.12481883272388461,0.5384984299868669
2024-01-29,192.00999450683594,192.1999969482422,189.5800018310547,191.72999572753906,47145600,AAPL,-0.003585918553020817,-0.0035923633706288183,188.114998626709,190.924599609375,0.01203373009827863,0,0.0,-0.0,-0.003585918553020817,0.12481883272388461,0.5329814999229836
2024-01-30,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,55859400,AAPL,-0.01924582758897042,-0.01943343959509632,187.89049835205077,190.92519958496095,0.012479190861059924,0,0.0,-0.0,-0.01924582758897042,0.12481883272388461,0.5034780022783847
2024-01-31,187.0399932861328,187.10000610351562,184.35000610351562,184.39999389648438,55467800,AAPL,-0.01935758093816564,-0.01954739242829894,187.82849807739257,190.81899932861327,0.012890722828470008,0,0.0,-0.0,-0.01935758093816564,0.12481883272388461,0.47437430516052936
2024-02-01,183.99000549316406,186.9499969482422,183.82000732421875,186.86000061035156,64885400,AAPL,0.013340600842146166,0.013252398607999679,187.95899810791016,190.76239929199218,0.013137926498844432,0,0.0,0.0,0.013340600842146166,0.12481883272388461,0.49404334425759266
2024-02-02,179.86000061035156,187.3300018310547,179.25,185.85000610351562,102551700,AAPL,-0.0054050867148502935,-0.005419747046821537,188.15599822998047,190.65039947509766,0.013091352539615244,0,0.0,-0.0,-0.0054050867148502935,0.12481883272388461,0.4859679104261354
2024-02-05,188.14999389648438,189.25,185.83999633789062,187.67999267578125,69668800,AAPL,0.009846577950857638,0.00979841629578317,188.48099822998046,190.5911993408203,0.013149222998483605,0,0.0,0.0,0.009846577950857638,0.12481883272388461,0.5005996092886194
2024-02-06,186.86000061035156,189.30999755859375,186.77000427246094,189.3000030517578,43490800,AAPL,0.0086317691773099,0.008594728456425801,188.66799850463866,190.5509994506836,0.013270366939815271,0,0.0,0.0,0.0086317691773099,0.12481883272388461,0.5135524387435602
2024-02-07,190.63999938964844,191.0500030517578,188.61000061035156,189.41000366210938,53439000,AAPL,0.0005810914346444651,0.0005809226663934482,188.88149871826172,190.53979949951173,0.013242679532075391,0,0.0,0.0,0.0005810914346444651,0.12481883272388461,0.5144319511015993
2024-02-08,189.38999938964844,189.5399932861328,187.35000610351562,188.32000732421875,40962000,AAPL,-0.005754692554861496,-0.005771314598571634,188.98799896240234,190.51039978027345,0.013270003059134007,0,0.0,-0.0,-0.005754692554861496,0.12481883272388461,0.5057168608277507
2024-02-09,188.64999389648438,189.99000549316406,188.0,188.85000610351562,45155200,AAPL,0.0028143519471321987,0.002810399073472704,189.1509994506836,190.47940002441408,0.013284133666889285,0,0.0,0.0,0.0028143519471321987,0.12481883272388461,0.509954478006851
2024-02-12,188.4199981689453,188.6699981689453,186.7899932861328,187.14999389648438,41781900,AAPL,-0.009001917670574011,-0.009042679740372516,189.21249923706054,190.435,0.013357838755086027,0,0.0,-0.0,-0.009001917670574011,0.12481883272388461,0.4963619921095188
2024-02-13,185.77000427246094,186.2100067138672,183.50999450683594,185.0399932861328,56529500,AAPL,-0.011274382469489308,-0.011338420097622396,189.28299865722656,190.3367999267578,0.013466324984187709,0,0.0,-0.0,-0.011274382469489308,0.12481883272388461,0.4794914346976691
2024-02-14,185.32000732421875,185.52999877929688,182.44000244140625,184.14999389648438,54630500,AAPL,-0.004809767736384418,-0.004821371893041141,189.35649871826172,190.19499969482422,0.011811507224792689,0,0.0,-0.0,-0.004809767736384418,0.12481883272388461,0.4723754245288032
2024-02-15,183.5500030517578,184.49000549316406,181.35000610351562,183.86000061035156,65434500,AAPL,-0.0015747667431138535,-0.0015760079915504534,189.11799850463868,190.08359985351564,0.01173481881149419,0,0.0,-0.0,-0.0015747667431138535,0.12481883272388461,0.47005677667687706
2024-02-16,183.4199981689453,184.85000610351562,181.6699981689453,182.30999755859375,49752500,AAPL,-0.008430343993322875,-0.008466080331399369,188.65549850463867,189.86139984130858,0.011600656033132404,0,0.0,-0.0,-0.008430343993322875,0.12481883272388461,0.45766369235977566
2024-02-20,181.7899932861328,182.42999267578125,180.0,181.55999755859375,53665600,AAPL,-0.004113872031395016,-0.0041223572824271755,188.03899841308595,189.6461996459961,0.011601914763255608,0,0.0,-0.0,-0.004113872031395016,0.12481883272388461,0.45166705046459676
2024-02-21,181.94000244140625,182.88999938964844,180.66000366210938,182.32000732421875,41371400,AAPL,0.004185997884141424,0.004177260968319589,187.3959991455078,189.40719970703125,0.010713646648151696,0,0.0,0.0,0.004185997884141424,0.12481883272388461,0.4577437256663195
2024-02-22,183.47999572753906,184.9600067138672,182.4600067138672,184.3699951171875,52292200,AAPL,0.011243899246467626,0.011181156488774513,186.88949890136718,189.18039947509766,0.01092019871824522,0,0.0,0.0,0.011243899246467626,0.12481883272388461,0.474134449244882
2024-02-23,185.00999450683594,185.0399932861328,182.22999572753906,182.52000427246094,45119700,AAPL,-0.010034121026855192,-0.010084802131148877,186.30699920654297,188.96719970703126,0.01101097647962938,0,0.0,-0.0,-0.010034121026855192,0.12481883272388461,0.45934280577130226
2024-02-26,182.24000549316406,182.75999450683594,180.64999389648438,181.16000366210938,40867400,AAPL,-0.007451241390074692,-0.007479140564589172,185.74399948120117,188.6961996459961,0.011072534050018656,0,0.0,-0.0,-0.007451241390074692,0.12481883272388461,0.44846889025463144
2024-02-27,181.10000610351562,183.9199981689453,179.55999755859375,182.6300048828125,54318900,AAPL,0.008114380608232441,0.008081636037250204,185.28899993896485,188.389599609375,0.011182231153843737,0,0.0,0.0,0.008114380608232441,0.12481883272388461,0.46022231812934167
2024-02-28,182.50999450683594,183.1199951171875,180.1300048828125,181.4199981689453,48953900,AAPL,-0.006625454095802064,-0.006647499846148286,184.95800018310547,188.0557995605469,0.011022579670136584,0,0.0,-0.0,-0.006625454095802064,0.12481883272388461,0.45054768219091
2024-02-29,181.27000427246094,182.57000732421875,179.52999877929688,180.75,136682600,AAPL,-0.003693077806788292,-0.0036999140550196753,184.77550048828124,187.7193994140625,0.011003515008456677,0,0.0,-0.0,-0.003693077806788292,0.12481883272388461,0.4451906967381225
2024-03-01,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,73563100,AAPL,-0.00603040850838521,-0.006048664854259358,184.41550064086914,187.39479949951172,0.009124160266724904,0,0.0,-0.0,-0.00603040850838521,0.12481883272388461,0.43647560646427386
2024-03-04,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,81510100,AAPL,-0.025381261636673647,-0.025708922035495445,183.87800064086915,186.95799957275392,0.009526557365723012,0,0.0,-0.0,-0.025381261636673647,0.12481883272388461,0.40001604326190465
2024-03-05,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,95132400,AAPL,-0.028440952671264008,-0.02885323246585299,183.00000076293946,186.46379943847657,0.010168625055859797,0,0.0,-0.0,-0.028440952671264008,0.12481883272388461,0.36019825323648247
2024-03-06,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,68587700,AAPL,-0.005878203789690617,-0.005895548433220087,181.99100036621093,185.9525994873047,0.009958390716372782,0,0.0,-0.0,-0.005878203789690617,0.12481883272388461,0.3522027307095772
2024-03-07,169.14999389648438,170.72999572753906,168.49000549316406,169.0,71765100,AAPL,-0.0007095264939214196,-0.0007097783269727351,180.97050018310546,185.46059936523437,0.009983092813729756,0,0.0,-0.0,-0.0007095264939214196,0.12481883272388461,0.3512433070469858
2024-03-08,169.0,173.6999969482422,168.94000244140625,170.72999572753906,76267000,AAPL,0.010236661109698675,0.010184621335404206,180.09099960327148,185.01419921875,0.010335323516099134,0,0.0,0.0,0.010236661109698675,0.12481883272388461,0.3650755268579744
2024-03-11,172.94000244140625,174.3800048828125,172.0500030517578,172.75,60139500,AAPL,0.01183157220764297,0.011762126389301778,179.2859992980957,184.60619934082033,0.010696838567176722,0,0.0,0.0,0.01183157220764297,0.12481883272388461,0.38122651652288075
2024-03-12,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,59825400,AAPL,0.002778557033511264,0.0027747039795536412,178.58999938964843,184.19919921875,0.010758674430372107,0,0.0,0.0,0.002778557033511264,0.12481883272388461,0.3850643331752377
2024-03-13,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,52488700,AAPL,-0.012122559005482425,-0.01219663650520539,177.8944999694824,183.77119934082032,0.010469805883119201,0,0.0,-0.0,-0.012122559005482425,0.12481883272388461,0.3682738090699318
2024-03-14,172.91000366210938,174.30999755859375,172.0500030517578,173.0,72913500,AAPL,0.010927336316434166,0.010868064375651553,177.3370002746582,183.51839935302735,0.01030522234083797,0,0.0,0.0,0.010927336316434166,0.12481883272388461,0.38322539715460735
2024-03-15,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,121752700,AAPL,-0.002196560016257232,-0.0021989759927496765,176.775,183.2857992553711,0.009885745323443178,0,0.0,-0.0,-0.002196560016257232,0.12481883272388461,0.380187059553746
2024-03-18,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,75604200,AAPL,0.006372414173507979,0.006352196188434696,176.34550018310546,183.12199920654297,0.01000330226204807,0,0.0,0.0,0.006372414173507979,0.12481883272388461,0.3889821831341387
2024-03-19,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,55215200,AAPL,0.013585082856137465,0.013493632923735259,176.0715003967285,183.01999938964843,0.010180251682054936,0,0.0,0.0,0.013585082856137465,0.12481883272388461,0.40785162117771456
2024-03-20,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,53423100,AAPL,0.014709202129471022,0.014602071079627316,175.88899993896484,182.88219940185547,0.01045733435115428,0,0.0,0.0,0.014709202129471022,0.12481883272388461,0.428559995241921
2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,106181300,AAPL,-0.04085746418856029,-0.04171558551687715,175.23899993896484,182.60679931640624,0.012632713252326306,0,0.0,-0.0,-0.04085746418856029,0.12481883272388461,0.37019265639511434
2024-03-22,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,71160100,AAPL,0.005310169154682409,0.005296119920383778,174.72699966430665,182.32859924316406,0.01271838160548644,0,0.0,0.0,0.005310169154682409,0.12481883272388461,0.377468611175076
2024-03-25,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,54288300,AAPL,-0.0083003986876804,-0.00833503881462208,174.21149978637695,182.03379943847656,0.012708550882039947,0,0.0,-0.0,-0.0083003986876804,0.12481883272388461,0.3660350725225574
2024-03-26,170.0,171.4199981689453,169.5800018310547,169.7100067138672,57388400,AAPL,-0.006672515943357493,-0.00669487670171546,173.56549987792968,181.709599609375,0.012679306019253987,0,0.0,-0.0,-0.006672515943357493,0.12481883272388461,0.35692018172196516
2024-03-27,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,60273300,AAPL,0.021212602099510702,0.02099074679035559,173.1599998474121,181.50319946289062,0.013334251980926764,0,0.0,0.0,0.021212602099510702,0.12481883272388461,0.38570398961762886
2024-03-28,171.75,172.22999572753906,170.50999450683594,171.47999572753906,65672700,AAPL,-0.010559124440792766,-0.010615267559789551,172.69649963378907,181.27919952392577,0.013415699967889452,0,0.0,-0.0,-0.010559124440792766,0.12481883272388461,0.3710721687531533
2024-04-01,171.19000244140625,171.25,169.47999572753906,170.02999877929688,46240500,AAPL,-0.008455779008450959,-0.008491731924507051,172.21499938964843,180.90719940185548,0.013461872795662239,0,0.0,-0.0,-0.008455779008450959,0.12481883272388461,0.3594786854895391
2024-04-02,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,49329500,AAPL,-0.006998779332762939,-0.007023385665577959,171.9019989013672,180.4527993774414,0.013442704402128044,0,0.0,-0.0,-0.006998779332762939,0.12481883272388461,0.34996399416220325
2024-04-03,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,47691700,AAPL,0.004797427008780275,0.004785956028658185,171.87849884033204,179.96799926757814,0.01350338074289079,0,0.0,0.0,0.004797427008780275,0.12481883272388461,0.35644034788867796
2024-04-04,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,53704400,AAPL,-0.00489234660846527,-0.004904353312780784,171.8634994506836,179.44079956054688,0.013457674924670919,0,0.0,-0.0,-0.00489234660846527,0.12481883272388461,0.3498041715530993
